place_id,place_name,source,reviewer_name,rating,review_text,review_time,relative_time,language,review_date,review_text_clean,review_length,sentiment_label,review_year,review_month
ChIJ388HAAB34ToRHE0LSncOmes,Sapphire blue,google,Mae G,5,"I bumped into this place with an ocean view. Great food but rice for poke bowl should be bit stickier I suggest, bit expensive but still worth it considering the view. Recommended!! 🩷🩷",1762766512,6 months ago,en,2025-11-10 09:21:52,i bumped into this place with an ocean view great food but rice for poke bowl should be bit stickier i suggest bit expensive but still worth it considering the view recommended ,33,positive,2025,11
ChIJ388HAAB34ToRHE0LSncOmes,Sapphire blue,google,Мария Шестакова,5,Thank you so much for your welcoming! The food was tasty! Perfect service! Wonderful view!,1765520391,5 months ago,en,2025-12-12 06:19:51,thank you so much for your welcoming the food was tasty perfect service wonderful view ,16,positive,2025,12
ChIJyyqFQcd34ToR0isG5HZHnEw,Sunny Side Up,google,Olga Miras,5,"Wonderful cafè for breakfast and brunch!! The team has a great vibe, they are efficient, kind and professional! We came here almost every morning during our one week in Hikkaduwa! We always had the banana pancakes and the chia pudding! Can’t recommend enough!",1772866563,2 months ago,en,2026-03-07 06:56:03,wonderful caf for breakfast and brunch the team has a great vibe they are efficient kind and professional we came here almost every morning during our one week in hikkaduwa we always had the banana pancakes and the chia pudding can t recommend enough ,45,positive,2026,3
ChIJyyqFQcd34ToR0isG5HZHnEw,Sunny Side Up,google,Scott Strachan,5,You won’t be disappointed going here for brunch. Some of the best brunch plates we had in Sri Lanka. Avocado toast was up there and check out the chocolate banana pancakes - so good. Great spot for brunch in Hikkaduwa!,1770034116,3 months ago,en,2026-02-02 12:08:36,you won t be disappointed going here for brunch some of the best brunch plates we had in sri lanka avocado toast was up there and check out the chocolate banana pancakes so good great spot for brunch in hikkaduwa ,41,positive,2026,2
ChIJSaLZR-t34ToRYNC3l9ymw3I,CAFE NELLA GIUNGLA,google,Piotr Żądło,5,"Excellent! One of the best breakfasts I've ever had in my entire life, a must-visit place when you're in Hikladuwa, I had savory dish and something sweet, both were delicious! I worked there half day on my laptop, young staff was very nice, employee immediately gave me wifi password without me asking and showed me a place with contact to plug my laptop!",1728569473,a year ago,en,2024-10-10 14:11:13,excellent one of the best breakfasts i ve ever had in my entire life a must visit place when you re in hikladuwa i had savory dish and something sweet both were delicious i worked there half day on my laptop young staff was very nice employee immediately gave me wifi password without me asking and showed me a place with contact to plug my laptop ,67,positive,2024,10
ChIJ8W-ftUd34ToRoE-A796recY,Kbingsu hikkaduwa - korean snow flakes dessert shop,google,Emily Chant,5,A must try Korean dessert. A surprise delight which was refreshing after a warm afternoon in Sri Lanka. We tried the strawberry and chocolate Oreo & they were both delicious. Friendly staff. A lot of places in town pressure to do reviews & this place did not even ask - a testament to authentic reviews & a great product. Highly recommend this lovely business K-Bingsu 🙌🏻😍,1773072116,2 months ago,en,2026-03-09 16:01:56,a must try korean dessert a surprise delight which was refreshing after a warm afternoon in sri lanka we tried the strawberry and chocolate oreo they were both delicious friendly staff a lot of places in town pressure to do reviews this place did not even ask a testament to authentic reviews a great product highly recommend this lovely business k bingsu ,63,positive,2026,3
ChIJ8W-ftUd34ToRoE-A796recY,Kbingsu hikkaduwa - korean snow flakes dessert shop,google,Anirudh Krishna,5,"This is a great hidden gem in Hikkaduwa. There are dozens of Italian restaurants, bars, and Western-style hangouts, and, of course, delicious Sri Lankan eateries, but only one Kbingsu. The owner lived in Korea for 15 years and brought back a bingsu machine that he uses to make a one of a kind frozen ice cream-like dessert! I have had the real thing in Korea, and this was just as good! I had the mango+cheese flavor after a long morning of scuba diving and it was absolutely divine. Highly recommend! Moreover, the owner was friendly and wonderful to talk to.",1767516304,4 months ago,en,2026-01-04 08:45:04,this is a great hidden gem in hikkaduwa there are dozens of italian restaurants bars and western style hangouts and of course delicious sri lankan eateries but only one kbingsu the owner lived in korea for 15 years and brought back a bingsu machine that he uses to make a one of a kind frozen ice cream like dessert i have had the real thing in korea and this was just as good i had the mango cheese flavor after a long morning of scuba diving and it was absolutely divine highly recommend moreover the owner was friendly and wonderful to talk to ,104,positive,2026,1
ChIJ8W-ftUd34ToRoE-A796recY,Kbingsu hikkaduwa - korean snow flakes dessert shop,google,Jennifer Roders,5,This place is lovely. The owner is very friendly and the food tasty. We had vegetable noodle that came with a Korean chilli sauce and mango cheese bingsu which was very refreshing and tasted great. Highly recommend and will come again when in Hikkaduwa,1767617914,4 months ago,en,2026-01-05 12:58:34,this place is lovely the owner is very friendly and the food tasty we had vegetable noodle that came with a korean chilli sauce and mango cheese bingsu which was very refreshing and tasted great highly recommend and will come again when in hikkaduwa,44,positive,2026,1
ChIJ8W-ftUd34ToRoE-A796recY,Kbingsu hikkaduwa - korean snow flakes dessert shop,google,Viktória Bošková,5,Place is lovely. The bingsu was very delicious and looked amazing. Place looks amazing and the owner is very friendly. We’re definitely coming back!,1772946450,2 months ago,en,2026-03-08 05:07:30,place is lovely the bingsu was very delicious and looked amazing place looks amazing and the owner is very friendly we re definitely coming back ,26,positive,2026,3
ChIJ81pARQB34ToRfD1YHN84V-M,OffShore Cafe and Restaurant,google,Karel Polák,5,"Lovely place in Hikkaduwa. If you’re looking for tasty and healthy food, this is the place to go. The tuna poke was absolutely amazing — the best I’ve ever had. Highly recommended! Karel, Czech Republic.",1771647704,2 months ago,en,2026-02-21 04:21:44,lovely place in hikkaduwa if you re looking for tasty and healthy food this is the place to go the tuna poke was absolutely amazing the best i ve ever had highly recommended karel czech republic ,37,positive,2026,2
ChIJ81pARQB34ToRfD1YHN84V-M,OffShore Cafe and Restaurant,google,Anna Kamneva,5,"Super cute place to eat and drink really tasty! Kind staff, clean tables, good music, great atmosphere, and the last but not least — the quality of food. You can choose any position, and it will be tasty. Thank you guys for this, all the best to you ❤️",1767450023,4 months ago,en,2026-01-03 14:20:23,super cute place to eat and drink really tasty kind staff clean tables good music great atmosphere and the last but not least the quality of food you can choose any position and it will be tasty thank you guys for this all the best to you ,48,positive,2026,1
ChIJ81pARQB34ToRfD1YHN84V-M,OffShore Cafe and Restaurant,google,Kate Dukh,5,One of 3 our favorite cafes in Hikka! Absolutely gorgeous food! And prices are really very affordable,1768663653,3 months ago,en,2026-01-17 15:27:33,one of 3 our favorite cafes in hikka absolutely gorgeous food and prices are really very affordable,17,positive,2026,1
ChIJ81pARQB34ToRfD1YHN84V-M,OffShore Cafe and Restaurant,google,Martita,5,"Great experience, delicious food and very welcoming, local service. Highly recommended👌",1769787136,3 months ago,en,2026-01-30 15:32:16,great experience delicious food and very welcoming local service highly recommended ,12,positive,2026,1
ChIJL4qap7934ToRX0qcqOp9CKw,Cafe Zero,google,Cinnamon Mart,5,"I recently dined at Cafe Zero, and it was an outstanding experience! The food was absolutely delicious, with a diverse menu that caters to every palate. Each dish was beautifully presented and bursting with flavor. The staff were friendly and attentive, making the atmosphere warm and welcoming. I highly recommend Cafe Zero to anyone looking for a fantastic meal. Can't wait to return!",1729948526,a year ago,en,2024-10-26 13:15:26,i recently dined at cafe zero and it was an outstanding experience the food was absolutely delicious with a diverse menu that caters to every palate each dish was beautifully presented and bursting with flavor the staff were friendly and attentive making the atmosphere warm and welcoming i highly recommend cafe zero to anyone looking for a fantastic meal can t wait to return ,65,positive,2024,10
ChIJL4qap7934ToRX0qcqOp9CKw,Cafe Zero,google,Aung Myint,5,"Best prawns I’ve had here, lovely place and friendly staff. Dilan is an excellent host, helpful and kind.",1736007060,a year ago,en,2025-01-04 16:11:00,best prawns i ve had here lovely place and friendly staff dilan is an excellent host helpful and kind ,20,positive,2025,1
ChIJL4qap7934ToRX0qcqOp9CKw,Cafe Zero,google,Jakub Z,2,"I took dinner just because I was promissed that masseur above will be free in half hour, the fish was ok, but rather small and bones not removed as I asked before. at the end masseur was not free and from half hout it became more than 2 hour of waiting (in between I saw another foreigner comming upstairs). So for dishonest starements and wasting guests valuable time I must give only 2 stars :(",1732552408,a year ago,en,2024-11-25 16:33:28,i took dinner just because i was promissed that masseur above will be free in half hour the fish was ok but rather small and bones not removed as i asked before at the end masseur was not free and from half hout it became more than 2 hour of waiting in between i saw another foreigner comming upstairs so for dishonest starements and wasting guests valuable time i must give only 2 stars ,75,negative,2024,11
ChIJL4qap7934ToRX0qcqOp9CKw,Cafe Zero,google,hasitha ranjana,5,"Amazing food, impeccable service, and cozy ambiance! Cafe zero exceeded expectations. Try the [Crab Grilled ] - flavors were incredible! Reasonably priced too. Will definitely return! Highly recommended.",1729898201,a year ago,en,2024-10-25 23:16:41,amazing food impeccable service and cozy ambiance cafe zero exceeded expectations try the crab grilled flavors were incredible reasonably priced too will definitely return highly recommended ,27,positive,2024,10
ChIJ77egcAB34ToRr91litwtA68,MATCH,google,Nikita P,5,"This is probably the best place in Hikkaduwa. They serve high-quality dishes that are not available anywhere else in the area. The cheese pancakes are delicious, and they serve them with a divine mango and passion fruit sauce. The Neapolitan pizza, cooked in a wood-fired oven, is a must-try. The owner, Arthur, is very friendly and welcoming, and the staff is courteous and helpful. Additionally, they offer the best hookahs on the island, which are comparable to those in Russia. The best place in terms of price and quality, where you won't be fed slop but will be served genuine works of art prepared by a renowned chef in Russia and abroad",1765220566,5 months ago,en,2025-12-08 19:02:46,this is probably the best place in hikkaduwa they serve high quality dishes that are not available anywhere else in the area the cheese pancakes are delicious and they serve them with a divine mango and passion fruit sauce the neapolitan pizza cooked in a wood fired oven is a must try the owner arthur is very friendly and welcoming and the staff is courteous and helpful additionally they offer the best hookahs on the island which are comparable to those in russia the best place in terms of price and quality where you won t be fed slop but will be served genuine works of art prepared by a renowned chef in russia and abroad,116,positive,2025,12
